user,keycode,event,time
Dmitry1337,104,Up,1649498886.0794005
Dmitry1337,106,Up,1649498886.084813
Dmitry1337,110,Down,1649498886.1838546
Dmitry1337,110,Up,1649498886.2211804
Dmitry1337,65288,Down,1649498886.4926085
Dmitry1337,65288,Up,1649498886.5906012
Dmitry1337,65288,Down,1649498886.6809378
Dmitry1337,65288,Up,1649498886.7371008
Dmitry1337,65288,Down,1649498887.3139617
Dmitry1337,65288,Up,1649498887.4235382
Dmitry1337,106,Down,1649498887.6151826
Dmitry1337,106,Up,1649498887.6653175
Dmitry1337,110,Down,1649498887.8517606
Dmitry1337,110,Up,1649498887.9320514
Dmitry1337,115,Down,1649498888.5988736
Dmitry1337,115,Up,1649498888.6903927
Dmitry1337,32,Down,1649498888.767808
Dmitry1337,32,Up,1649498888.842422
Dmitry1337,103,Down,1649498888.9227443
Dmitry1337,106,Down,1649498888.9819586
Dmitry1337,103,Up,1649498889.0136013
Dmitry1337,106,Up,1649498889.05541
Dmitry1337,32,Down,1649498889.1004105
Dmitry1337,32,Up,1649498889.1859274
Dmitry1337,97,Down,1649498889.4501903
Dmitry1337,106,Down,1649498889.528086
Dmitry1337,97,Up,1649498889.5535278
Dmitry1337,106,Up,1649498889.5893292
Dmitry1337,104,Down,1649498889.7533095
Dmitry1337,104,Up,1649498889.8341153
Dmitry1337,118,Down,1649498890.333707
Dmitry1337,98,Down,1649498890.405327
Dmitry1337,118,Up,1649498890.4611855
Dmitry1337,98,Up,1649498890.521351
Dmitry1337,104,Down,1649498890.5360534
Dmitry1337,104,Up,1649498890.6164622
Dmitry1337,106,Down,1649498890.7128277
Dmitry1337,100,Down,1649498890.7720735
Dmitry1337,106,Up,1649498890.7971652
Dmitry1337,102,Down,1649498890.8679407
Dmitry1337,100,Up,1649498890.9188516
Dmitry1337,102,Up,1649498890.960288
Dmitry1337,121,Down,1649498890.9894292
Dmitry1337,121,Up,1649498891.0643015
Dmitry1337,98,Down,1649498891.1445088
Dmitry1337,98,Up,1649498891.230655
Dmitry1337,46,Down,1649498891.3262146
Dmitry1337,46,Up,1649498891.4252021
Dmitry1337,32,Down,1649498891.5457687
Dmitry1337,32,Up,1649498891.6254888
Dmitry1337,103,Down,1649498891.7564998
Dmitry1337,106,Down,1649498891.8158815
Dmitry1337,103,Up,1649498891.841802
Dmitry1337,106,Up,1649498891.9139419
Dmitry1337,112,Down,1649498892.0601854
Dmitry1337,112,Up,1649498892.2009916
Dmitry1337,98,Down,1649498892.3518746
Dmitry1337,98,Up,1649498892.4316616
Dmitry1337,119,Down,1649498892.6695564
Dmitry1337,119,Up,1649498892.7561953
Dmitry1337,98,Down,1649498893.0097518
Dmitry1337,98,Up,1649498893.0908
Dmitry1337,98,Down,1649498893.1762428
Dmitry1337,98,Up,1649498893.2455924
