user,keycode,event,time
nevova,32,Up,1649332045.8842702
nevova,71,Down,1649332046.1802752
nevova,71,Up,1649332046.2683027
nevova,82,Down,1649332046.4042983
nevova,82,Up,1649332046.4843028
nevova,69,Down,1649332046.5243368
nevova,69,Up,1649332046.6363156
nevova,69,Down,1649332046.6603162
nevova,69,Up,1649332046.764325
nevova,78,Down,1649332047.6146023
nevova,78,Up,1649332047.7105892
nevova,32,Down,1649332047.7985978
nevova,32,Up,1649332047.9266078
nevova,77,Down,1649332049.1657634
nevova,77,Up,1649332049.2931426
nevova,65,Down,1649332049.3251667
nevova,65,Up,1649332049.429205
nevova,78,Down,1649332049.5494041
nevova,78,Up,1649332049.6451712
nevova,32,Down,1649332049.728104
nevova,32,Up,1649332049.816114
nevova,72,Down,1649332053.7609048
nevova,72,Up,1649332053.8569345
nevova,65,Down,1649332053.9890804
nevova,65,Up,1649332054.085087
nevova,82,Down,1649332054.1890938
nevova,82,Up,1649332054.2533176
nevova,8,Down,1649332054.7229283
nevova,84,Down,1649332054.8429399
nevova,8,Up,1649332054.8509526
nevova,72,Down,1649332054.96297
nevova,84,Up,1649332055.0591981
nevova,72,Up,1649332055.1549973
nevova,32,Down,1649332055.6792133
nevova,32,Up,1649332055.77524
nevova,74,Down,1649332056.3432832
nevova,74,Up,1649332056.4312913
nevova,8,Down,1649332056.7032988
nevova,8,Up,1649332056.8153286
nevova,79,Down,1649332056.9673388
nevova,79,Up,1649332057.0553453
nevova,71,Down,1649332057.2153616
nevova,71,Up,1649332057.311348
nevova,8,Down,1649332057.5833879
nevova,70,Down,1649332057.719385
nevova,8,Up,1649332057.719385
nevova,70,Up,1649332057.847398
nevova,32,Down,1649332057.9034204
nevova,32,Up,1649332058.0236497
nevova,77,Down,1649332058.8797185
nevova,77,Up,1649332058.9834912
nevova,73,Down,1649332059.087738
nevova,73,Up,1649332059.1915243
nevova,68,Down,1649332059.535553
nevova,68,Up,1649332059.6445043
nevova,83,Down,1649332059.8698332
nevova,83,Up,1649332059.9658458
nevova,84,Down,1649332060.0138621
nevova,84,Up,1649332060.1098523
nevova,32,Down,1649332060.1658764
nevova,32,Up,1649332060.3018816
nevova,84,Down,1649332062.8582897
nevova,84,Up,1649332062.9623008
nevova,87,Down,1649332063.3978412
nevova,87,Up,1649332063.485542
nevova,79,Down,1649332063.653778
nevova,79,Up,1649332063.7415655
nevova,32,Down,1649332063.9095993
nevova,32,Up,1649332064.0695927
nevova,84,Down,1649332064.141602
nevova,84,Up,1649332064.2376094
nevova,72,Down,1649332064.3656013
nevova,72,Up,1649332064.461609
nevova,69,Down,1649332064.6216373
nevova,69,Up,1649332064.727692
nevova,73,Down,1649332065.2077262
nevova,73,Up,1649332065.3197389
nevova,82,Down,1649332065.3357399
nevova,82,Up,1649332065.4477313
nevova,191,Down,1649332066.4663548
nevova,191,Up,1649332066.562361
nevova,32,Down,1649332066.8382802
nevova,32,Up,1649332066.918305
nevova,8,Down,1649332067.2930825
nevova,8,Up,1649332067.3731039
nevova,8,Down,1649332067.4390466
nevova,8,Up,1649332067.552741
nevova,190,Down,1649332068.3448234
nevova,190,Up,1649332068.4408152
nevova,32,Down,1649332068.8191922
nevova,32,Up,1649332068.9234169
nevova,65,Down,1649332069.4253776
nevova,65,Up,1649332069.561368
nevova,76,Down,1649332069.7133806
nevova,76,Up,1649332069.7934053
nevova,76,Down,1649332069.8414137
nevova,76,Up,1649332069.95342
nevova,32,Down,1649332070.5047803
nevova,32,Up,1649332070.5960908
nevova,76,Down,1649332070.9402747
nevova,76,Up,1649332071.0280046
nevova,73,Down,1649332071.1159947
nevova,73,Up,1649332071.2040026
nevova,75,Down,1649332071.3082538
nevova,75,Up,1649332071.4120193
nevova,69,Down,1649332071.711317
nevova,69,Up,1649332071.8073325
nevova,78,Down,1649332072.0073261
nevova,78,Up,1649332072.0953515
nevova,69,Down,1649332072.1353524
nevova,69,Up,1649332072.2393446
nevova,83,Down,1649332072.399376
nevova,83,Up,1649332072.5113657
nevova,83,Down,1649332072.576763
nevova,83,Up,1649332072.6779869
nevova,32,Down,1649332075.7710385
nevova,32,Up,1649332075.9150307
nevova,73,Down,1649332076.6471992
nevova,73,Up,1649332076.7508361
nevova,77,Down,1649332076.8868694
nevova,77,Up,1649332076.9828777
nevova,65,Down,1649332077.0068796
nevova,65,Up,1649332077.1108823
nevova,71,Down,1649332077.430893
nevova,71,Up,1649332077.526919
nevova,69,Down,1649332077.5429
nevova,69,Up,1649332077.6709273
nevova,190,Down,1649332078.7148416
nevova,190,Up,1649332078.8268697
nevova,32,Down,1649332079.0381358
nevova,32,Up,1649332079.1261373
nevova,83,Down,1649332079.977495
nevova,83,Up,1649332080.1278796
nevova,73,Down,1649332080.2158782
nevova,73,Up,1649332080.2959907
nevova,88,Down,1649332082.9114468
nevova,88,Up,1649332083.047441
nevova,84,Down,1649332083.4761577
nevova,84,Up,1649332083.5721636
nevova,72,Down,1649332083.6601715
nevova,72,Up,1649332083.7638824
nevova,190,Down,1649332085.2904236
nevova,190,Up,1649332085.3864238
nevova,32,Down,1649332085.6826804
nevova,32,Up,1649332085.7704628
nevova,71,Down,1649332086.521039
nevova,71,Up,1649332086.6168146
nevova,65,Down,1649332086.7210655
nevova,65,Up,1649332086.8328488
nevova,82,Down,1649332086.888861
nevova,82,Up,1649332086.9768653
nevova,8,Down,1649332087.6091948
nevova,8,Up,1649332087.7129047
nevova,84,Down,1649332087.76891
nevova,84,Up,1649332087.8599262
nevova,72,Down,1649332087.9719553
nevova,72,Up,1649332088.0679417
nevova,69,Down,1649332088.1943626
nevova,69,Up,1649332088.2983558
nevova,82,Down,1649332088.3383725
nevova,82,Up,1649332088.437657
nevova,73,Down,1649332090.1929023
nevova,73,Up,1649332090.2891283
nevova,78,Down,1649332090.6605537
nevova,78,Up,1649332090.7565448
nevova,71,Down,1649332090.948582
nevova,71,Up,1649332091.0685856
nevova,32,Down,1649332091.97731
nevova,32,Up,1649332092.089302
nevova,84,Down,1649332092.6733642
nevova,84,Up,1649332092.7693596
nevova,72,Down,1649332092.8493645
nevova,72,Up,1649332092.9293904
nevova,73,Down,1649332093.0974007
nevova,73,Up,1649332093.1934075
nevova,78,Down,1649332093.5337098
nevova,78,Up,1649332093.6294947
nevova,71,Down,1649332093.7335055
nevova,71,Up,1649332093.877521
nevova,32,Down,1649332094.6663306
nevova,32,Up,1649332094.754361
nevova,87,Down,1649332095.994688
nevova,87,Up,1649332096.1412992
nevova,72,Down,1649332096.2877748
nevova,72,Up,1649332096.3842998
nevova,69,Down,1649332096.456527
nevova,69,Up,1649332096.5523121
nevova,82,Down,1649332096.5602982
nevova,82,Up,1649332096.6643052
nevova,69,Down,1649332096.6883252
nevova,69,Up,1649332096.7923162
nevova,73,Down,1649332097.1123817
nevova,73,Up,1649332097.2083855
nevova,78,Down,1649332097.3711421
nevova,78,Up,1649332097.4511518
nevova,190,Down,1649332098.0306995
nevova,190,Up,1649332098.1346943
nevova,32,Down,1649332099.1433654
nevova,32,Up,1649332099.2393754
nevova,83,Down,1649332099.847457
nevova,83,Up,1649332099.983455
nevova,72,Down,1649332100.0874763
nevova,72,Up,1649332100.1754756
nevova,65,Down,1649332100.2154806
nevova,65,Up,1649332100.343494
nevova,76,Down,1649332100.5675192
nevova,76,Up,1649332100.6555383
nevova,76,Down,1649332100.695532
nevova,76,Up,1649332100.7915418
nevova,32,Down,1649332101.2315812
nevova,32,Up,1649332101.3383331
nevova,84,Down,1649332101.628592
nevova,84,Up,1649332101.7166011
nevova,72,Down,1649332101.804612
nevova,72,Up,1649332101.9006207
nevova,69,Down,1649332102.0126295
nevova,69,Up,1649332102.1646423
nevova,77,Down,1649332102.2686675
nevova,77,Up,1649332102.3646586
nevova,32,Down,1649332102.4686875
nevova,32,Up,1649332102.5650513
nevova,85,Down,1649332103.7438517
nevova,85,Up,1649332103.8158586
nevova,83,Down,1649332103.879881
nevova,83,Up,1649332104.0158794
nevova,32,Down,1649332104.080122
nevova,32,Up,1649332104.1919115
nevova,66,Down,1649332106.4142416
nevova,66,Up,1649332106.5344617
nevova,69,Down,1649332106.5662265
nevova,69,Up,1649332106.6542497
nevova,65,Down,1649332106.8062465
nevova,65,Up,1649332106.9384477
nevova,82,Down,1649332106.994698
nevova,82,Up,1649332107.0827055
nevova,73,Down,1649332107.4665148
nevova,73,Up,1649332107.5707457
nevova,78,Down,1649332107.7705185
nevova,78,Up,1649332107.8745646
nevova,71,Down,1649332108.034779
nevova,71,Up,1649332108.1145678
nevova,32,Down,1649332108.2025745
nevova,32,Up,1649332108.3087206
nevova,72,Down,1649332108.461778
nevova,72,Up,1649332108.5497682
nevova,65,Down,1649332108.6297743
nevova,65,Up,1649332108.7338054
nevova,84,Down,1649332108.7738073
nevova,84,Up,1649332108.8618116
nevova,72,Down,1649332108.997828
nevova,72,Up,1649332109.0938356
nevova,190,Down,1649332110.7321956
nevova,190,Up,1649332110.828187
nevova,32,Down,1649332111.0711474
nevova,32,Up,1649332111.1511753
nevova,65,Down,1649332111.3514187
nevova,65,Up,1649332111.499202
nevova,82,Down,1649332111.7630026
nevova,82,Up,1649332111.8509936
nevova,8,Down,1649332112.2113304
nevova,8,Up,1649332112.3282077
nevova,70,Down,1649332112.3522084
nevova,69,Down,1649332112.4324272
nevova,70,Up,1649332112.4802196
nevova,69,Up,1649332112.5442264
nevova,84,Down,1649332112.7122216
nevova,84,Up,1649332112.8162317
nevova,8,Down,1649332113.4718213
nevova,8,Up,1649332113.5758045
nevova,8,Down,1649332113.5998054
nevova,8,Up,1649332113.7040353
nevova,84,Down,1649332114.2074835
nevova,69,Down,1649332114.2795107
nevova,84,Up,1649332114.2956865
nevova,69,Up,1649332114.3995204
nevova,82,Down,1649332114.407743
nevova,82,Up,1649332114.5035276
nevova,32,Down,1649332114.8955636
nevova,32,Up,1649332115.0555723
nevova,69,Down,1649332115.922424
nevova,69,Up,1649332116.0264132
nevova,8,Down,1649332116.4705088
nevova,8,Up,1649332116.582515
nevova,83,Down,1649332116.678523
nevova,69,Down,1649332116.8707614
nevova,83,Up,1649332116.9425297
nevova,69,Up,1649332117.0416677
nevova,65,Down,1649332117.2499719
