user,keycode,event,time
Imya,74,Up,1649264245.729495
Imya,80,Down,1649264246.625391
Imya,80,Up,1649264246.6983519
Imya,66,Down,1649264249.601474
Imya,66,Up,1649264249.6974206
Imya,87,Down,1649264250.3938153
Imya,87,Up,1649264250.4577775
Imya,66,Down,1649264250.6176865
Imya,66,Up,1649264250.6896453
Imya,66,Down,1649264250.7536085
Imya,66,Up,1649264250.833563
Imya,32,Down,1649264250.9535122
Imya,32,Up,1649264251.0654476
Imya,78,Down,1649264251.530166
Imya,78,Up,1649264251.6101193
Imya,72,Down,1649264251.7380471
Imya,72,Up,1649264251.7940147
Imya,84,Down,1649264251.9379332
Imya,84,Up,1649264252.0018957
Imya,188,Down,1649264252.1538086
Imya,188,Up,1649264252.2257679
Imya,69,Down,1649264252.5700214
Imya,69,Up,1649264252.633986
Imya,190,Down,1649264253.8900635
Imya,190,Up,1649264253.9460309
Imya,78,Down,1649264254.1696336
Imya,78,Up,1649264254.2335975
Imya,32,Down,1649264254.2975612
Imya,32,Up,1649264254.4015014
Imya,74,Down,1649264255.1540754
Imya,74,Up,1649264255.2261114
Imya,71,Down,1649264255.394575
Imya,71,Up,1649264255.449543
Imya,72,Down,1649264255.5055118
Imya,72,Up,1649264255.56148
Imya,84,Down,1649264255.649429
Imya,84,Up,1649264255.7303834
Imya,76,Down,1649264255.8583112
Imya,76,Up,1649264255.922274
Imya,84,Down,1649264255.9862378
Imya,84,Up,1649264256.0581965
Imya,75,Down,1649264257.1700945
Imya,75,Up,1649264257.2417026
Imya,89,Down,1649264257.465575
Imya,89,Up,1649264257.5135472
Imya,8,Down,1649264258.537515
Imya,8,Up,1649264258.6334608
Imya,84,Down,1649264258.713415
Imya,89,Down,1649264258.8183548
Imya,84,Up,1649264258.874323
Imya,89,Up,1649264258.9302914
Imya,66,Down,1649264259.8095086
Imya,66,Up,1649264259.8734725
Imya,90,Down,1649264259.938435
Imya,90,Up,1649264260.0263848
Imya,32,Down,1649264260.3861797
Imya,32,Up,1649264260.4901202
Imya,66,Down,1649264260.9935765
Imya,66,Up,1649264261.0655527
Imya,32,Down,1649264261.097534
Imya,32,Up,1649264261.1934614
Imya,69,Down,1649264261.3613656
Imya,69,Up,1649264261.4423208
Imya,78,Down,1649264261.5302742
Imya,78,Up,1649264261.610228
Imya,74,Down,1649264261.7381766
Imya,74,Up,1649264261.8101354
Imya,88,Down,1649264262.9219246
Imya,88,Up,1649264262.993883
Imya,89,Down,1649264263.10582
Imya,89,Up,1649264263.1698034
Imya,84,Down,1649264263.2495272
Imya,84,Up,1649264263.3454556
Imya,89,Down,1649264264.1543653
Imya,89,Up,1649264264.2183282
Imya,66,Down,1649264264.4022236
Imya,66,Up,1649264264.4741826
Imya,90,Down,1649264264.5141597
Imya,90,Up,1649264264.594114
Imya,32,Down,1649264264.6260958
Imya,32,Up,1649264264.7460268
