user,keycode,event,time
Egor,190,Up,1649692632.3735583
Egor,32,Down,1649692632.4955182
Egor,32,Up,1649692632.580032
Egor,71,Down,1649692633.0246542
Egor,71,Up,1649692633.1369417
Egor,74,Down,1649692633.1719682
Egor,74,Up,1649692633.2389214
Egor,80,Down,1649692633.3723707
Egor,66,Down,1649692633.4279125
Egor,80,Up,1649692633.4569268
Egor,66,Up,1649692633.5210419
Egor,87,Down,1649692633.5626352
Egor,87,Up,1649692633.6868145
Egor,66,Down,1649692633.7096753
Egor,66,Up,1649692633.777916
Egor,66,Down,1649692633.8534436
Egor,66,Up,1649692633.9443777
Egor,32,Down,1649692633.979837
Egor,32,Up,1649692634.0417235
Egor,78,Down,1649692634.1379106
Egor,78,Up,1649692634.2043009
Egor,72,Down,1649692634.2659724
Egor,72,Up,1649692634.3491514
Egor,84,Down,1649692634.3784537
Egor,84,Up,1649692634.4413726
Egor,188,Down,1649692634.5131154
Egor,188,Up,1649692634.5920095
Egor,69,Down,1649692634.606989
Egor,69,Up,1649692634.7374732
Egor,190,Down,1649692634.7907143
Egor,190,Up,1649692634.8558545
Egor,78,Down,1649692634.9962368
Egor,78,Up,1649692635.0678163
Egor,32,Down,1649692635.1506355
Egor,32,Up,1649692635.2395215
Egor,74,Down,1649692635.6341817
Egor,74,Up,1649692635.711376
Egor,71,Down,1649692635.7353103
Egor,72,Down,1649692635.7882102
Egor,71,Up,1649692635.7991843
Egor,72,Up,1649692635.8646657
Egor,84,Down,1649692635.8872693
Egor,84,Up,1649692635.9690902
Egor,76,Down,1649692635.993952
Egor,84,Down,1649692636.0532644
Egor,76,Up,1649692636.069223
Egor,84,Up,1649692636.1305013
Egor,75,Down,1649692636.1409855
Egor,84,Down,1649692636.195824
Egor,75,Up,1649692636.207797
Egor,84,Up,1649692636.274761
Egor,89,Down,1649692636.3460906
Egor,66,Down,1649692636.4120011
Egor,89,Up,1649692636.456212
Egor,66,Up,1649692636.4810312
Egor,90,Down,1649692636.652698
Egor,90,Up,1649692636.781196
Egor,32,Down,1649692636.859787
Egor,32,Up,1649692636.9280856
Egor,66,Down,1649692637.0120304
Egor,32,Down,1649692637.1101837
Egor,66,Up,1649692637.1212842
Egor,32,Up,1649692637.1833463
Egor,69,Down,1649692637.2422261
Egor,78,Down,1649692637.3397145
Egor,69,Up,1649692637.3527658
Egor,78,Up,1649692637.4079158
Egor,74,Down,1649692637.455133
Egor,88,Down,1649692637.512335
Egor,74,Up,1649692637.5330505
Egor,88,Up,1649692637.5977933
Egor,89,Down,1649692637.6366668
