keycode,HD,PPD,RPD,RRD,user
66,0.11925721168518066,0.22919130325317383,0.10993409156799316,0.1940784454345703,DDD
76,0.08414435386657715,0.15489792823791504,0.07075357437133789,0.20325350761413574,DDD
84,0.13249993324279785,0.1130836009979248,-0.019416332244873047,0.11166167259216309,DDD
81,0.13107800483703613,0.669917106628418,0.5388391017913818,0.599186897277832,DDD
89,0.060347795486450195,0.14646172523498535,0.08611392974853516,0.16599035263061523,DDD
83,0.07987642288208008,0.22557830810546875,0.14570188522338867,0.21346163749694824,DDD
84,0.06775975227355957,0.39519166946411133,0.32743191719055176,0.3928070068359375,DDD
32,0.06537508964538574,0.147108793258667,0.08173370361328125,0.1678028106689453,DDD
67,0.08606910705566406,0.23213458061218262,0.14606547355651855,0.2088792324066162,DDD
74,0.06281375885009766,0.16953468322753906,0.1067209243774414,0.17105960845947266,DDD
74,0.06433868408203125,0.24835205078125,0.18401336669921875,0.2393653392791748,DDD
188,0.055351972579956055,2.259760618209839,2.204408645629883,2.33951997756958,DDD
72,0.13511133193969727,0.24103975296020508,0.10592842102050781,0.12399983406066895,DDD
70,0.018071413040161133,0.1401832103729248,0.12211179733276367,0.17919158935546875,DDD
186,0.05707979202270508,0.17901039123535156,0.12193059921264648,0.1966724395751953,DDD
84,0.07474184036254883,0.26097989082336426,0.18623805046081543,0.2681584358215332,DDD
89,0.08192038536071777,0.37270355224609375,0.290783166885376,0.36665773391723633,DDD
66,0.07587456703186035,0.4337449073791504,0.35787034034729004,0.4545295238494873,DDD
90,0.09665918350219727,0.2562239170074463,0.15956473350524902,0.24860048294067383,DDD
32,0.0890357494354248,0.3773918151855469,0.28835606575012207,0.4562709331512451,DDD
68,0.16791486740112305,0.23507189750671387,0.06715703010559082,0.17496871948242188,DDD
83,0.10781168937683105,0.22953534126281738,0.12172365188598633,0.2187516689300537,DDD
67,0.09702801704406738,0.19531607627868652,0.09828805923461914,0.1830611228942871,DDD
73,0.08477306365966797,0.16080927848815918,0.07603621482849121,0.1449422836303711,DDD
84,0.06890606880187988,0.25389814376831055,0.18499207496643066,0.2652881145477295,DDD
85,0.08029603958129883,0.22608399391174316,0.14578795433044434,0.2198946475982666,DDD
74,0.07410669326782227,0.2149662971496582,0.14085960388183594,0.20198369026184082,DDD
32,0.06112408638000488,0.22129130363464355,0.16016721725463867,0.23221707344055176,DDD
71,0.07204985618591309,0.14869117736816406,0.07664132118225098,0.14877533912658691,DDD
74,0.07213401794433594,0.20796728134155273,0.1358332633972168,0.19391393661499023,DDD
72,0.05808067321777344,0.12932872772216797,0.07124805450439453,0.1682577133178711,DDD
90,0.09700965881347656,1.2267005443572998,1.1296908855438232,1.204296350479126,DDD
76,0.07460546493530273,0.17905426025390625,0.10444879531860352,0.19132518768310547,DDD
82,0.08687639236450195,0.3571031093597412,0.27022671699523926,0.3581063747406006,DDD
70,0.08787965774536133,0.6821801662445068,0.5943005084991455,0.6635036468505859,DDD
191,0.06920313835144043,0.20273256301879883,0.1335294246673584,0.22305798530578613,DDD
32,0.08952856063842773,0.26110148429870605,0.17157292366027832,0.2567100524902344,DDD
70,0.08513712882995605,0.33594655990600586,0.2508094310760498,0.3138251304626465,DDD
32,0.06301569938659668,0.24793791770935059,0.1849222183227539,0.24695730209350586,DDD
78,0.06203508377075195,0.11435174942016602,0.05231666564941406,0.18716740608215332,DDD
70,0.13485074043273926,0.09150815010070801,-0.04334259033203125,0.057822227478027344,DDD
82,0.1011648178100586,0.3151237964630127,0.2139589786529541,0.2720627784729004,DDD
186,0.05810379981994629,0.15560483932495117,0.09750103950500488,0.177886962890625,DDD
84,0.08038592338562012,0.3623683452606201,0.281982421875,0.35302019119262695,DDD
32,0.07103776931762695,0.2171769142150879,0.14613914489746094,0.2092580795288086,DDD
89,0.06311893463134766,0.11773872375488281,0.054619789123535156,0.1371159553527832,DDD
70,0.08249616622924805,0.6221652030944824,0.5396690368652344,0.6647634506225586,DDD
88,0.12509441375732422,0.18825578689575195,0.06316137313842773,0.19197845458984375,DDD
70,0.12881708145141602,0.31486964225769043,0.18605256080627441,0.3154582977294922,DDD
75,0.12940573692321777,0.30191564559936523,0.17250990867614746,0.26201581954956055,DDD
74,0.08950591087341309,0.19365286827087402,0.10414695739746094,0.17019867897033691,DDD
32,0.06605172157287598,0.22438693046569824,0.15833520889282227,0.22368812561035156,DDD
71,0.0653529167175293,0.11046838760375977,0.04511547088623047,0.11056208610534668,DDD
74,0.06544661521911621,0.15650582313537598,0.09105920791625977,0.17208170890808105,DDD
68,0.08102250099182129,0.21396923065185547,0.13294672966003418,0.22807860374450684,DDD
67,0.09513187408447266,0.2512702941894531,0.15613842010498047,0.21396660804748535,DDD
84,0.05782818794250488,0.15375614166259766,0.09592795372009277,0.16766858100891113,DDD
76,0.07174062728881836,0.24717211723327637,0.175431489944458,0.21914911270141602,DDD
89,0.04371762275695801,0.10880541801452637,0.06508779525756836,0.12523818016052246,DDD
84,0.0601503849029541,0.22198247909545898,0.16183209419250488,0.2385697364807129,DDD
68,0.07673764228820801,0.17886853218078613,0.10213088989257812,0.17553186416625977,DDD
89,0.07340097427368164,0.2249305248260498,0.15152955055236816,0.2287900447845459,DDD
74,0.07726049423217773,0.17301034927368164,0.0957498550415039,0.21870803833007812,DDD
81,0.12295818328857422,0.22322654724121094,0.10026836395263672,0.16463851928710938,DDD
32,0.06437015533447266,0.21689844131469727,0.1525282859802246,0.21598482131958008,DDD
72,0.06345653533935547,0.1573474407196045,0.09389090538024902,0.15937399864196777,DDD
70,0.06548309326171875,0.23863983154296875,0.17315673828125,0.2301502227783203,DDD
188,0.05699348449707031,0.21785354614257812,0.1608600616455078,0.22702598571777344,DDD
74,0.06616592407226562,0.20815157890319824,0.14198565483093262,0.2098393440246582,DDD
78,0.06785368919372559,0.14118051528930664,0.07332682609558105,0.1662602424621582,DDD
83,0.09293341636657715,0.13790106773376465,0.0449676513671875,0.11880612373352051,DDD
32,0.07383847236633301,0.2320091724395752,0.1581707000732422,0.2289412021636963,DDD
71,0.0707705020904541,0.18592262268066406,0.11515212059020996,0.19896411895751953,DDD
74,0.08381199836730957,0.11279582977294922,0.02898383140563965,0.11029815673828125,DDD
32,0.0813143253326416,0.20818328857421875,0.12686896324157715,0.24720168113708496,DDD
65,0.12033271789550781,0.16359472274780273,0.04326200485229492,0.12371540069580078,DDD
74,0.08045339584350586,0.4553804397583008,0.3749270439147949,0.44202351570129395,DDD
72,0.06709647178649902,0.25641655921936035,0.18932008743286133,0.26355671882629395,DDD
86,0.07423663139343262,0.12802410125732422,0.0537874698638916,0.12241911888122559,DDD
66,0.06863164901733398,0.19333910942077637,0.12470746040344238,0.18402886390686035,DDD
72,0.05932140350341797,0.17131948471069336,0.11199808120727539,0.19846582412719727,DDD
74,0.08646774291992188,0.13383150100708008,0.0473637580871582,0.15335321426391602,DDD
68,0.10598945617675781,0.08205771446228027,-0.02393174171447754,0.06212043762207031,DDD
70,0.08605217933654785,0.131699800491333,0.045647621154785156,0.11811017990112305,DDD
89,0.07246255874633789,0.20032358169555664,0.12786102294921875,0.19479894638061523,DDD
66,0.06693792343139648,0.5882160663604736,0.5212781429290771,0.5791330337524414,DDD
190,0.05785489082336426,0.09565949440002441,0.037804603576660156,0.1072382926940918,DDD
