keycode,HD,PPD,RPD,RRD,user
66,0.13730478286743164,0.830963134765625,0.6936583518981934,0.8146584033966064,Sasha
76,0.12100005149841309,0.32224035263061523,0.20124030113220215,0.3058907985687256,Sasha
84,0.10465049743652344,0.3880460262298584,0.28339552879333496,0.43399786949157715,Sasha
81,0.1506023406982422,0.1737663745880127,0.023164033889770508,0.17301082611083984,Sasha
89,0.14984679222106934,0.2892475128173828,0.13940072059631348,0.26723480224609375,Sasha
83,0.12783408164978027,0.15410423278808594,0.026270151138305664,0.11499905586242676,Sasha
84,0.0887289047241211,0.8403949737548828,0.7516660690307617,0.8856651782989502,Sasha
32,0.13399910926818848,0.4521903991699219,0.3181912899017334,0.4430708885192871,Sasha
67,0.12487959861755371,0.2209932804107666,0.09611368179321289,0.18077325820922852,Sasha
74,0.08465957641601562,0.15662431716918945,0.07196474075317383,0.15338444709777832,Sasha
74,0.08141970634460449,0.30129051208496094,0.21987080574035645,0.33271145820617676,Sasha
188,0.11284065246582031,0.3100709915161133,0.19723033905029297,0.33138132095336914,Sasha
72,0.13415098190307617,0.12916040420532227,-0.004990577697753906,0.16666507720947266,Sasha
70,0.17165565490722656,0.14594507217407227,-0.025710582733154297,0.10521364212036133,Sasha
186,0.13092422485351562,0.1680443286895752,0.03712010383605957,0.14597558975219727,Sasha
84,0.1088554859161377,0.20571088790893555,0.09685540199279785,0.20902299880981445,Sasha
89,0.1121675968170166,0.26314401626586914,0.15097641944885254,0.27213549613952637,Sasha
66,0.12115907669067383,0.16817116737365723,0.0470120906829834,0.19483351707458496,Sasha
90,0.14782142639160156,0.6659634113311768,0.5181419849395752,0.6320312023162842,Sasha
32,0.11388921737670898,0.4230475425720215,0.3091583251953125,0.4269840717315674,Sasha
68,0.11782574653625488,0.06824898719787598,-0.049576759338378906,0.12260675430297852,Sasha
83,0.17218351364135742,0.29018306732177734,0.11799955368041992,0.26869750022888184,Sasha
67,0.15069794654846191,0.6718602180480957,0.5211622714996338,0.6298232078552246,Sasha
73,0.10866093635559082,0.0986628532409668,-0.009998083114624023,0.12188386917114258,Sasha
84,0.1318819522857666,0.16263890266418457,0.03075695037841797,0.11700010299682617,Sasha
85,0.0862431526184082,0.2166733741760254,0.1304302215576172,0.23440337181091309,Sasha
74,0.1039731502532959,0.2841629981994629,0.180189847946167,0.32671236991882324,Sasha
32,0.14652252197265625,0.17608332633972168,0.02956080436706543,0.13864707946777344,Sasha
71,0.10908627510070801,0.1550593376159668,0.04597306251525879,0.232208251953125,Sasha
74,0.1862351894378662,0.15335607528686523,-0.03287911415100098,0.09909963607788086,Sasha
72,0.13197875022888184,0.23015213012695312,0.09817337989807129,0.2682070732116699,Sasha
90,0.17003369331359863,0.28010010719299316,0.11006641387939453,0.23282670974731445,Sasha
76,0.12276029586791992,0.18622946739196777,0.06346917152404785,0.1938948631286621,Sasha
82,0.13042569160461426,0.24295759201049805,0.11253190040588379,0.24287891387939453,Sasha
70,0.13034701347351074,0.9114718437194824,0.7811248302459717,0.9380884170532227,Sasha
161,0.15696358680725098,0.09598278999328613,-0.060980796813964844,0.047098398208618164,Sasha
